"ZIPCODE","MONTH","YEAR","CUSTOMERCLASS","COMBINED","TOTALCUSTOMERS","TOTALKWH","AVERAGEKWH"
"95445",1,2020,"Elec- Commercial","Y",534,1491174,2792
"95445",3,2020,"Elec- Commercial","Y",533,1362860,2557
"95446",2,2020,"Elec- Commercial","Y",0,0,NA
"95448",1,2020,"Elec- Commercial","Y",940,4946635,5262
"95448",3,2020,"Elec- Commercial","Y",948,4003720,4223
"95449",2,2020,"Elec- Commercial","Y",0,0,NA
"95450",1,2020,"Elec- Commercial","Y",0,0,NA
"95450",3,2020,"Elec- Commercial","Y",0,0,NA
"95451",2,2020,"Elec- Commercial","N",316,727924,2304
"95452",1,2020,"Elec- Commercial","Y",0,0,NA
"95452",3,2020,"Elec- Commercial","Y",0,0,NA
"95453",2,2020,"Elec- Commercial","Y",899,3671808,4084
"95454",1,2020,"Elec- Commercial","Y",288,814343,2828
"95454",3,2020,"Elec- Commercial","Y",289,748336,2589
"95456",2,2020,"Elec- Commercial","Y",0,0,NA
"95457",1,2020,"Elec- Commercial","Y",0,0,NA
"95457",3,2020,"Elec- Commercial","Y",0,0,NA
"95458",2,2020,"Elec- Commercial","Y",0,0,NA
"95459",1,2020,"Elec- Commercial","Y",0,0,NA
"95459",3,2020,"Elec- Commercial","Y",0,0,NA
"95460",2,2020,"Elec- Commercial","Y",296,725436,2451
"95461",1,2020,"Elec- Commercial","Y",0,0,NA
"95461",3,2020,"Elec- Commercial","Y",0,0,NA
"95462",2,2020,"Elec- Commercial","Y",0,0,NA
"95464",1,2020,"Elec- Commercial","Y",0,0,NA
"95464",3,2020,"Elec- Commercial","Y",0,0,NA
"95465",2,2020,"Elec- Commercial","Y",0,0,NA
"95466",1,2020,"Elec- Commercial","Y",0,0,NA
"95466",3,2020,"Elec- Commercial","Y",0,0,NA
"95467",2,2020,"Elec- Commercial","Y",0,0,NA
"95468",1,2020,"Elec- Commercial","Y",0,0,NA
"95468",3,2020,"Elec- Commercial","Y",0,0,NA
"95469",2,2020,"Elec- Commercial","Y",0,0,NA
"95470",1,2020,"Elec- Commercial","Y",0,0,NA
"95470",3,2020,"Elec- Commercial","Y",0,0,NA
"95472",2,2020,"Elec- Commercial","Y",862,3751924,4353
"95476",1,2020,"Elec- Commercial","N",1446,6744184,4664
"95476",3,2020,"Elec- Commercial","N",1450,5981087,4125
"95480",2,2020,"Elec- Commercial","Y",0,0,NA
"95482",1,2020,"Elec- Commercial","Y",780,3978402,5101
"95482",3,2020,"Elec- Commercial","Y",785,3671173,4677
"95485",2,2020,"Elec- Commercial","Y",0,0,NA
"95488",1,2020,"Elec- Commercial","Y",0,0,NA
"95488",3,2020,"Elec- Commercial","Y",0,0,NA
"95490",2,2020,"Elec- Commercial","Y",604,2531746,4192
"95492",1,2020,"Elec- Commercial","N",600,4579928,7633
"95492",3,2020,"Elec- Commercial","N",600,3904655,6508
"95493",2,2020,"Elec- Commercial","Y",0,0,NA
"95494",1,2020,"Elec- Commercial","Y",0,0,NA
"95494",3,2020,"Elec- Commercial","Y",0,0,NA
"95497",2,2020,"Elec- Commercial","Y",0,0,NA
"95501",1,2020,"Elec- Commercial","N",1310,7924356,6049
"95501",3,2020,"Elec- Commercial","N",1318,7241963,5495
"95503",2,2020,"Elec- Commercial","N",425,2068745,4868
"95511",1,2020,"Elec- Commercial","Y",0,0,NA
"95511",3,2020,"Elec- Commercial","Y",0,0,NA
"95514",2,2020,"Elec- Commercial","Y",0,0,NA
"95519",1,2020,"Elec- Commercial","Y",561,2748200,4899
"95519",3,2020,"Elec- Commercial","Y",563,2544090,4519
"95521",2,2020,"Elec- Commercial","Y",927,4026910,4344
"95524",1,2020,"Elec- Commercial","Y",0,0,NA
"95524",3,2020,"Elec- Commercial","Y",0,0,NA
"95525",2,2020,"Elec- Commercial","Y",0,0,NA
"95526",1,2020,"Elec- Commercial","Y",0,0,NA
"95526",3,2020,"Elec- Commercial","Y",0,0,NA
"95527",2,2020,"Elec- Commercial","Y",54,53673,994
"95528",1,2020,"Elec- Commercial","Y",0,0,NA
"95528",3,2020,"Elec- Commercial","Y",0,0,NA
"95536",2,2020,"Elec- Commercial","Y",314,765963,2439
"95540",1,2020,"Elec- Commercial","Y",671,3122778,4654
"95540",3,2020,"Elec- Commercial","Y",645,2691190,4172
"95542",2,2020,"Elec- Commercial","Y",654,1794467,2744
"95546",1,2020,"Elec- Commercial","Y",115,552376,4803
"95546",3,2020,"Elec- Commercial","Y",115,538896,4686
"95547",2,2020,"Elec- Commercial","Y",0,0,NA
"95549",1,2020,"Elec- Commercial","Y",0,0,NA
"95549",3,2020,"Elec- Commercial","Y",62,345999,5581
"95550",2,2020,"Elec- Commercial","Y",0,0,NA
"95551",1,2020,"Elec- Commercial","Y",0,0,NA
"95551",3,2020,"Elec- Commercial","Y",0,0,NA
"95552",2,2020,"Elec- Commercial","Y",0,0,NA
"95554",1,2020,"Elec- Commercial","Y",0,0,NA
"95554",3,2020,"Elec- Commercial","Y",0,0,NA
"95555",2,2020,"Elec- Commercial","N",58,130722,2254
"95556",1,2020,"Elec- Commercial","Y",0,0,NA
"95556",3,2020,"Elec- Commercial","Y",0,0,NA
"95558",2,2020,"Elec- Commercial","Y",0,0,NA
"95560",1,2020,"Elec- Commercial","Y",0,0,NA
"95560",3,2020,"Elec- Commercial","Y",0,0,NA
"95562",2,2020,"Elec- Commercial","Y",0,0,NA
"95563",1,2020,"Elec- Commercial","Y",0,0,NA
"95563",3,2020,"Elec- Commercial","Y",0,0,NA
"95564",2,2020,"Elec- Commercial","Y",0,0,NA
"95565",1,2020,"Elec- Commercial","Y",0,0,NA
"95565",3,2020,"Elec- Commercial","Y",0,0,NA
"95568",2,2020,"Elec- Commercial","Y",0,0,NA
"95569",1,2020,"Elec- Commercial","Y",0,0,NA
"95569",3,2020,"Elec- Commercial","Y",0,0,NA
"95570",2,2020,"Elec- Commercial","Y",0,0,NA
"95573",1,2020,"Elec- Commercial","Y",169,431433,2553
"95573",3,2020,"Elec- Commercial","Y",169,408642,2418
"95585",2,2020,"Elec- Commercial","Y",87,167877,1930
"95587",1,2020,"Elec- Commercial","Y",0,0,NA
"95587",3,2020,"Elec- Commercial","Y",0,0,NA
"95589",2,2020,"Elec- Commercial","Y",0,0,NA
"95595",1,2020,"Elec- Commercial","Y",0,0,NA
"95595",3,2020,"Elec- Commercial","Y",0,0,NA
"95602",2,2020,"Elec- Commercial","Y",624,2619817,4198
"95603",1,2020,"Elec- Commercial","N",1421,7028474,4946
"95603",3,2020,"Elec- Commercial","N",1419,6253213,4407
"95605",2,2020,"Elec- Commercial","Y",343,6704701,19547
"95606",1,2020,"Elec- Commercial","Y",0,0,NA
"95606",3,2020,"Elec- Commercial","Y",0,0,NA
"95607",2,2020,"Elec- Commercial","Y",0,0,NA
"95610",1,2020,"Elec- Commercial","Y",0,0,NA
"95610",3,2020,"Elec- Commercial","Y",0,0,NA
"95612",2,2020,"Elec- Commercial","Y",0,0,NA
"95614",1,2020,"Elec- Commercial","Y",150,511965,3413
"95614",3,2020,"Elec- Commercial","Y",149,504335,3385
"95615",2,2020,"Elec- Commercial","Y",0,0,NA
"95616",1,2020,"Elec- Commercial","N",1087,8347613,7679
"95616",3,2020,"Elec- Commercial","N",1097,7468550,6808
"95618",2,2020,"Elec- Commercial","Y",0,0,NA
"95619",1,2020,"Elec- Commercial","Y",0,0,NA
"95619",3,2020,"Elec- Commercial","Y",0,0,NA
"95620",2,2020,"Elec- Commercial","Y",685,3124728,4562
"95623",1,2020,"Elec- Commercial","Y",0,0,NA
"95623",3,2020,"Elec- Commercial","Y",0,0,NA
"95626",2,2020,"Elec- Commercial","Y",0,0,NA
"95627",1,2020,"Elec- Commercial","Y",0,0,NA
"95627",3,2020,"Elec- Commercial","Y",0,0,NA
"95629",2,2020,"Elec- Commercial","Y",0,0,NA
"95630",1,2020,"Elec- Commercial","Y",0,0,NA
"95630",3,2020,"Elec- Commercial","Y",0,0,NA
"95631",2,2020,"Elec- Commercial","Y",0,0,NA
"95632",1,2020,"Elec- Commercial","Y",0,0,NA
"95632",3,2020,"Elec- Commercial","Y",0,0,NA
"95633",2,2020,"Elec- Commercial","Y",0,0,NA
"95634",1,2020,"Elec- Commercial","Y",0,0,NA
"95634",3,2020,"Elec- Commercial","Y",1162,4067514,3500
"95635",2,2020,"Elec- Commercial","Y",0,0,NA
"95636",1,2020,"Elec- Commercial","Y",0,0,NA
"95636",3,2020,"Elec- Commercial","Y",0,0,NA
"95637",2,2020,"Elec- Commercial","Y",0,0,NA
"95640",1,2020,"Elec- Commercial","Y",0,0,NA
"95640",3,2020,"Elec- Commercial","Y",0,0,NA
"95641",2,2020,"Elec- Commercial","Y",0,0,NA
"95642",1,2020,"Elec- Commercial","Y",721,3381336,4690
"95642",3,2020,"Elec- Commercial","Y",722,2812154,3895
"95645",2,2020,"Elec- Commercial","Y",0,0,NA
"95648",1,2020,"Elec- Commercial","Y",1073,6517919,6074
"95648",3,2020,"Elec- Commercial","Y",1075,5817112,5411
"95650",2,2020,"Elec- Commercial","Y",518,1248558,2410
"95651",1,2020,"Elec- Commercial","Y",0,0,NA
"95651",3,2020,"Elec- Commercial","Y",0,0,NA
"95652",2,2020,"Elec- Commercial","Y",0,0,NA
"95653",1,2020,"Elec- Commercial","Y",0,0,NA
"95653",3,2020,"Elec- Commercial","Y",0,0,NA
"95658",2,2020,"Elec- Commercial","N",224,329486,1471
"95659",1,2020,"Elec- Commercial","Y",0,0,NA
"95659",3,2020,"Elec- Commercial","Y",0,0,NA
"95660",2,2020,"Elec- Commercial","Y",0,0,NA
"95661",1,2020,"Elec- Commercial","Y",0,0,NA
"95661",3,2020,"Elec- Commercial","Y",0,0,NA
"95663",2,2020,"Elec- Commercial","N",89,165811,1863
"95664",1,2020,"Elec- Commercial","Y",0,0,NA
"95664",3,2020,"Elec- Commercial","Y",0,0,NA
"95665",2,2020,"Elec- Commercial","N",179,338248,1890
"95666",1,2020,"Elec- Commercial","Y",0,0,NA
"95666",3,2020,"Elec- Commercial","Y",0,0,NA
"95667",2,2020,"Elec- Commercial","Y",1655,6873349,4153
"95668",1,2020,"Elec- Commercial","Y",0,0,NA
"95668",3,2020,"Elec- Commercial","Y",0,0,NA
"95669",2,2020,"Elec- Commercial","Y",0,0,NA
"95672",1,2020,"Elec- Commercial","Y",0,0,NA
"95672",3,2020,"Elec- Commercial","Y",0,0,NA
"95674",2,2020,"Elec- Commercial","Y",0,0,NA
"95677",1,2020,"Elec- Commercial","Y",982,5680604,5785
"95677",3,2020,"Elec- Commercial","Y",978,4921762,5032
"95678",2,2020,"Elec- Commercial","Y",0,0,NA
"95679",1,2020,"Elec- Commercial","Y",0,0,NA
"95679",3,2020,"Elec- Commercial","Y",0,0,NA
"95681",2,2020,"Elec- Commercial","Y",0,0,NA
"95682",1,2020,"Elec- Commercial","Y",894,4467591,4997
"95682",3,2020,"Elec- Commercial","Y",894,3979217,4451
"95684",2,2020,"Elec- Commercial","Y",0,0,NA
"95685",1,2020,"Elec- Commercial","Y",471,1268867,2694
"95685",3,2020,"Elec- Commercial","Y",473,1064899,2251
"95686",3,2020,"Elec- Commercial","N",46,98186,2134
"95687",2,2020,"Elec- Commercial","N",868,7505937,8647
"95688",1,2020,"Elec- Commercial","N",1205,8271232,6864
"95688",3,2020,"Elec- Commercial","N",1205,7213862,5987
"95689",2,2020,"Elec- Commercial","Y",141,92827,658
"95690",1,2020,"Elec- Commercial","N",92,147477,1603
"95690",3,2020,"Elec- Commercial","N",91,129962,1428
"95691",2,2020,"Elec- Commercial","Y",1508,12209002,8096
"95692",1,2020,"Elec- Commercial","Y",205,593616,2896
"95692",3,2020,"Elec- Commercial","Y",206,495154,2404
"95693",2,2020,"Elec- Commercial","Y",0,0,NA
"95694",1,2020,"Elec- Commercial","N",277,1011780,3653
"95694",3,2020,"Elec- Commercial","N",279,945121,3388
"95695",2,2020,"Elec- Commercial","Y",1176,6574521,5591
"95698",1,2020,"Elec- Commercial","Y",0,0,NA
"95698",3,2020,"Elec- Commercial","Y",0,0,NA
"95701",2,2020,"Elec- Commercial","Y",0,0,NA
"95703",1,2020,"Elec- Commercial","Y",0,0,NA
"95703",3,2020,"Elec- Commercial","Y",0,0,NA
"95709",2,2020,"Elec- Commercial","Y",0,0,NA
"95713",1,2020,"Elec- Commercial","N",256,935467,3654
"95713",3,2020,"Elec- Commercial","N",257,820844,3194
"95714",2,2020,"Elec- Commercial","Y",0,0,NA
"95715",1,2020,"Elec- Commercial","Y",0,0,NA
"95715",3,2020,"Elec- Commercial","Y",0,0,NA
"95717",2,2020,"Elec- Commercial","Y",0,0,NA
"95720",1,2020,"Elec- Commercial","Y",0,0,NA
"95720",3,2020,"Elec- Commercial","Y",0,0,NA
"95721",2,2020,"Elec- Commercial","Y",0,0,NA
"95722",1,2020,"Elec- Commercial","Y",134,418485,3123
"95722",3,2020,"Elec- Commercial","Y",0,0,NA
"95724",2,2020,"Elec- Commercial","Y",0,0,NA
"95726",1,2020,"Elec- Commercial","Y",0,0,NA
"95726",3,2020,"Elec- Commercial","Y",0,0,NA
"95728",2,2020,"Elec- Commercial","Y",0,0,NA
"95735",1,2020,"Elec- Commercial","Y",0,0,NA
"95735",3,2020,"Elec- Commercial","Y",0,0,NA
"95746",2,2020,"Elec- Commercial","N",400,1823599,4559
"95747",1,2020,"Elec- Commercial","Y",0,0,NA
"95747",3,2020,"Elec- Commercial","Y",0,0,NA
"95758",2,2020,"Elec- Commercial","Y",0,0,NA
"95762",1,2020,"Elec- Commercial","Y",842,6443122,7652
"95762",3,2020,"Elec- Commercial","Y",835,5629925,6742
"95765",2,2020,"Elec- Commercial","N",810,7223646,8918
"95776",1,2020,"Elec- Commercial","N",733,7664772,10457
"95776",3,2020,"Elec- Commercial","N",734,6657611,9070
"95816",2,2020,"Elec- Commercial","Y",0,0,NA
"95822",1,2020,"Elec- Commercial","Y",0,0,NA
"95822",3,2020,"Elec- Commercial","Y",0,0,NA
"95825",2,2020,"Elec- Commercial","Y",0,0,NA
"95826",1,2020,"Elec- Commercial","Y",0,0,NA
"95826",3,2020,"Elec- Commercial","Y",0,0,NA
"95833",2,2020,"Elec- Commercial","Y",0,0,NA
"95834",1,2020,"Elec- Commercial","Y",0,0,NA
"95834",3,2020,"Elec- Commercial","Y",0,0,NA
"95836",2,2020,"Elec- Commercial","Y",0,0,NA
"95837",1,2020,"Elec- Commercial","Y",0,0,NA
"95837",3,2020,"Elec- Commercial","Y",0,0,NA
"95901",2,2020,"Elec- Commercial","Y",1083,5450547,5033
"95903",1,2020,"Elec- Commercial","Y",0,0,NA
"95903",3,2020,"Elec- Commercial","Y",0,0,NA
"95910",2,2020,"Elec- Commercial","Y",0,0,NA
"95912",1,2020,"Elec- Commercial","Y",0,0,NA
"95912",3,2020,"Elec- Commercial","Y",0,0,NA
"95914",2,2020,"Elec- Commercial","Y",0,0,NA
"95915",1,2020,"Elec- Commercial","Y",0,0,NA
"95915",3,2020,"Elec- Commercial","Y",0,0,NA
"95916",2,2020,"Elec- Commercial","Y",65,135569,2086
"95917",1,2020,"Elec- Commercial","Y",0,0,NA
"95917",3,2020,"Elec- Commercial","N",75,70673,942
"95918",2,2020,"Elec- Commercial","Y",0,0,NA
"95919",1,2020,"Elec- Commercial","Y",0,0,NA
"95919",3,2020,"Elec- Commercial","Y",0,0,NA
"95920",2,2020,"Elec- Commercial","Y",0,0,NA
"95922",1,2020,"Elec- Commercial","Y",0,0,NA
"95922",3,2020,"Elec- Commercial","Y",0,0,NA
"95923",2,2020,"Elec- Commercial","Y",0,0,NA
"95925",1,2020,"Elec- Commercial","Y",0,0,NA
"95925",3,2020,"Elec- Commercial","Y",0,0,NA
"95926",2,2020,"Elec- Commercial","N",1412,5985058,4239
"95928",1,2020,"Elec- Commercial","Y",2147,10821717,5040
"95928",3,2020,"Elec- Commercial","Y",2192,9291738,4239
"95932",2,2020,"Elec- Commercial","Y",1606,5512031,3432
"95934",1,2020,"Elec- Commercial","Y",0,0,NA
"95934",3,2020,"Elec- Commercial","Y",0,0,NA
"95935",2,2020,"Elec- Commercial","Y",0,0,NA
"95936",1,2020,"Elec- Commercial","Y",90,196293,2181
"95936",3,2020,"Elec- Commercial","Y",90,161046,1789
"95937",2,2020,"Elec- Commercial","Y",0,0,NA
"95938",1,2020,"Elec- Commercial","Y",0,0,NA
"95938",3,2020,"Elec- Commercial","Y",0,0,NA
"95939",2,2020,"Elec- Commercial","Y",0,0,NA
"95941",1,2020,"Elec- Commercial","Y",0,0,NA
"95941",3,2020,"Elec- Commercial","Y",0,0,NA
"95942",2,2020,"Elec- Commercial","Y",0,0,NA
"95943",1,2020,"Elec- Commercial","Y",0,0,NA
"95943",3,2020,"Elec- Commercial","Y",0,0,NA
"95944",2,2020,"Elec- Commercial","Y",0,0,NA
"95945",1,2020,"Elec- Commercial","Y",1465,5824363,3976
"95945",3,2020,"Elec- Commercial","Y",1467,5020570,3422
"95946",2,2020,"Elec- Commercial","Y",0,0,NA
"95947",1,2020,"Elec- Commercial","Y",169,304584,1802
"95947",3,2020,"Elec- Commercial","Y",170,253883,1493
"95948",2,2020,"Elec- Commercial","Y",0,0,NA
"95949",1,2020,"Elec- Commercial","Y",676,2439150,3608
"95949",3,2020,"Elec- Commercial","Y",678,2205965,3254
"95951",2,2020,"Elec- Commercial","Y",0,0,NA
"95953",1,2020,"Elec- Commercial","N",269,892338,3317
"95953",3,2020,"Elec- Commercial","Y",0,0,NA
"95954",2,2020,"Elec- Commercial","Y",205,586630,2862
"95955",1,2020,"Elec- Commercial","Y",0,0,NA
"95955",3,2020,"Elec- Commercial","Y",0,0,NA
"95956",2,2020,"Elec- Commercial","Y",0,0,NA
"95957",1,2020,"Elec- Commercial","Y",0,0,NA
"95957",3,2020,"Elec- Commercial","Y",0,0,NA
"95959",2,2020,"Elec- Commercial","Y",746,3238020,4341
"95960",1,2020,"Elec- Commercial","Y",0,0,NA
"95960",3,2020,"Elec- Commercial","Y",0,0,NA
"95961",2,2020,"Elec- Commercial","N",263,1808912,6878
"95962",1,2020,"Elec- Commercial","Y",0,0,NA
"95962",3,2020,"Elec- Commercial","Y",0,0,NA
"95963",2,2020,"Elec- Commercial","Y",0,0,NA
"95965",1,2020,"Elec- Commercial","Y",1627,8462537,5201
"95965",3,2020,"Elec- Commercial","Y",1563,6965330,4456
"95966",2,2020,"Elec- Commercial","Y",0,0,NA
"95968",1,2020,"Elec- Commercial","Y",0,0,NA
"95968",3,2020,"Elec- Commercial","Y",0,0,NA
"95969",2,2020,"Elec- Commercial","N",392,998771,2548
"95970",1,2020,"Elec- Commercial","Y",0,0,NA
"95970",3,2020,"Elec- Commercial","Y",0,0,NA
"95971",2,2020,"Elec- Commercial","Y",374,1510133,4038
"95972",1,2020,"Elec- Commercial","Y",0,0,NA
"95972",3,2020,"Elec- Commercial","Y",0,0,NA
"95973",2,2020,"Elec- Commercial","N",1098,2701767,2461
"95975",1,2020,"Elec- Commercial","Y",0,0,NA
"95975",3,2020,"Elec- Commercial","Y",0,0,NA
"95977",2,2020,"Elec- Commercial","Y",0,0,NA
"95979",1,2020,"Elec- Commercial","Y",0,0,NA
"95979",3,2020,"Elec- Commercial","Y",0,0,NA
"95981",2,2020,"Elec- Commercial","Y",0,0,NA
"95982",1,2020,"Elec- Commercial","Y",0,0,NA
"95982",3,2020,"Elec- Commercial","Y",0,0,NA
"95983",2,2020,"Elec- Commercial","Y",0,0,NA
"95984",1,2020,"Elec- Commercial","Y",0,0,NA
"95984",3,2020,"Elec- Commercial","Y",0,0,NA
"95987",2,2020,"Elec- Commercial","Y",0,0,NA
"95988",1,2020,"Elec- Commercial","Y",508,1912544,3765
"95988",3,2020,"Elec- Commercial","Y",562,1698718,3023
"95991",2,2020,"Elec- Commercial","N",1497,5964823,3985
"95993",1,2020,"Elec- Commercial","Y",889,5027408,5655
"95993",3,2020,"Elec- Commercial","Y",1254,5741549,4579
"96001",2,2020,"Elec- Commercial","Y",0,0,NA
"96002",1,2020,"Elec- Commercial","Y",0,0,NA
"96002",3,2020,"Elec- Commercial","Y",0,0,NA
"96003",2,2020,"Elec- Commercial","Y",0,0,NA
"96007",1,2020,"Elec- Commercial","Y",2201,7135488,3242
"96007",3,2020,"Elec- Commercial","Y",2345,6458999,2754
"96008",2,2020,"Elec- Commercial","Y",0,0,NA
"96010",1,2020,"Elec- Commercial","Y",0,0,NA
"96010",3,2020,"Elec- Commercial","Y",0,0,NA
"96013",2,2020,"Elec- Commercial","Y",0,0,NA
"96016",1,2020,"Elec- Commercial","Y",0,0,NA
"96016",3,2020,"Elec- Commercial","Y",0,0,NA
"96019",2,2020,"Elec- Commercial","Y",0,0,NA
"96020",1,2020,"Elec- Commercial","Y",245,675987,2759
"96020",3,2020,"Elec- Commercial","Y",369,792142,2147
"96021",2,2020,"Elec- Commercial","Y",0,0,NA
"96022",1,2020,"Elec- Commercial","Y",307,1036774,3377
"96022",3,2020,"Elec- Commercial","Y",310,860903,2777
"96028",2,2020,"Elec- Commercial","Y",0,0,NA
"96033",1,2020,"Elec- Commercial","Y",0,0,NA
"96033",3,2020,"Elec- Commercial","Y",0,0,NA
"96035",2,2020,"Elec- Commercial","Y",0,0,NA
"96040",1,2020,"Elec- Commercial","Y",0,0,NA
"96040",3,2020,"Elec- Commercial","Y",0,0,NA
"96047",2,2020,"Elec- Commercial","Y",0,0,NA
"96051",1,2020,"Elec- Commercial","Y",0,0,NA
"96051",3,2020,"Elec- Commercial","Y",0,0,NA
"96055",2,2020,"Elec- Commercial","Y",0,0,NA
"96056",1,2020,"Elec- Commercial","Y",0,0,NA
"96056",3,2020,"Elec- Commercial","Y",0,0,NA
"96059",2,2020,"Elec- Commercial","Y",0,0,NA
"96061",1,2020,"Elec- Commercial","Y",0,0,NA
"96061",3,2020,"Elec- Commercial","Y",0,0,NA
"96062",2,2020,"Elec- Commercial","Y",0,0,NA
"96063",1,2020,"Elec- Commercial","Y",0,0,NA
"96063",3,2020,"Elec- Commercial","Y",0,0,NA
"96065",2,2020,"Elec- Commercial","Y",0,0,NA
"96069",1,2020,"Elec- Commercial","Y",0,0,NA
"96069",3,2020,"Elec- Commercial","Y",0,0,NA
"96071",2,2020,"Elec- Commercial","Y",0,0,NA
"96073",1,2020,"Elec- Commercial","Y",0,0,NA
"96073",3,2020,"Elec- Commercial","Y",0,0,NA
"96075",2,2020,"Elec- Commercial","Y",0,0,NA
"96076",1,2020,"Elec- Commercial","Y",0,0,NA
"96076",3,2020,"Elec- Commercial","Y",0,0,NA
"96080",2,2020,"Elec- Commercial","Y",2408,8889665,3692
"96087",1,2020,"Elec- Commercial","Y",0,0,NA
"96087",3,2020,"Elec- Commercial","Y",0,0,NA
"96088",2,2020,"Elec- Commercial","Y",0,0,NA
"96096",1,2020,"Elec- Commercial","Y",0,0,NA
"96096",3,2020,"Elec- Commercial","Y",0,0,NA
"96125",2,2020,"Elec- Commercial","Y",0,0,NA
"96130",1,2020,"Elec- Commercial","Y",0,0,NA
"96130",3,2020,"Elec- Commercial","Y",0,0,NA
"96137",2,2020,"Elec- Commercial","Y",0,0,NA
"96161",1,2020,"Elec- Commercial","Y",0,0,NA
"96161",3,2020,"Elec- Commercial","Y",0,0,NA
"96162",2,2020,"Elec- Commercial","Y",0,0,NA
"92356",1,2020,"Elec- Residential","Y",0,0,NA
"92356",3,2020,"Elec- Residential","Y",0,0,NA
"93101",2,2020,"Elec- Residential","Y",0,0,NA
"93105",1,2020,"Elec- Residential","Y",0,0,NA
"93105",3,2020,"Elec- Residential","Y",0,0,NA
"93110",2,2020,"Elec- Residential","Y",0,0,NA
"93117",1,2020,"Elec- Residential","Y",0,0,NA
"93117",3,2020,"Elec- Residential","Y",0,0,NA
"93201",2,2020,"Elec- Residential","N",313,164998,527
"93203",1,2020,"Elec- Residential","N",4946,1962676,397
"93203",3,2020,"Elec- Residential","N",4960,1446866,292
"93204",2,2020,"Elec- Residential","N",2400,820847,342
"93206",1,2020,"Elec- Residential","N",533,345521,648
"93206",3,2020,"Elec- Residential","N",536,243557,454
"93210",2,2020,"Elec- Residential","N",4418,1644050,372
"93212",1,2020,"Elec- Residential","Y",4364,2210212,506
"93212",3,2020,"Elec- Residential","Y",4379,1672330,382
"93219",2,2020,"Elec- Residential","Y",130,85159,655
"93224",1,2020,"Elec- Residential","Y",210,123379,588
"93224",3,2020,"Elec- Residential","Y",212,97374,459
"93230",2,2020,"Elec- Residential","N",894,638321,714
"93234",1,2020,"Elec- Residential","N",1526,598454,392
"93234",3,2020,"Elec- Residential","N",1520,466052,307
"93239",2,2020,"Elec- Residential","N",387,152988,395
"93241",1,2020,"Elec- Residential","N",3413,1579448,463
"93241",3,2020,"Elec- Residential","N",3430,1096839,320
"93242",2,2020,"Elec- Residential","N",970,551747,569
"93243",1,2020,"Elec- Residential","Y",446,300113,673
"93243",3,2020,"Elec- Residential","Y",447,301541,675
"93245",2,2020,"Elec- Residential","N",10834,4050727,374
"93249",1,2020,"Elec- Residential","N",600,280649,468
"93249",3,2020,"Elec- Residential","N",600,192147,320
"93250",2,2020,"Elec- Residential","N",2521,856333,340
"93251",1,2020,"Elec- Residential","Y",0,0,NA
"93251",3,2020,"Elec- Residential","Y",0,0,NA
"93252",2,2020,"Elec- Residential","N",518,227773,440
"93254",1,2020,"Elec- Residential","N",299,193412,647
"93254",3,2020,"Elec- Residential","N",297,172218,580
"93256",2,2020,"Elec- Residential","Y",0,0,NA
"93263",1,2020,"Elec- Residential","N",6113,2729429,446
"93263",3,2020,"Elec- Residential","N",6138,1886246,307
"93266",2,2020,"Elec- Residential","N",372,179264,482
"93268",1,2020,"Elec- Residential","N",5509,2443167,443
"93268",3,2020,"Elec- Residential","N",5495,1779169,324
"93274",2,2020,"Elec- Residential","Y",0,0,NA
"93276",1,2020,"Elec- Residential","Y",0,0,NA
